transaction_id,timestamp,sku,item_name,quantity,unit_price_sar,discount_sar,line_total_sar,payment_method,channel,cashier_id
TXN-200349,2026-02-06 19:53:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,delivery,EMP-01
TXN-200349,2026-02-06 19:53:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-02
TXN-200350,2026-02-06 20:40:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-01
TXN-200350,2026-02-06 20:40:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,dine_in,EMP-03
TXN-200351,2026-02-06 20:46:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-03
TXN-200352,2026-02-06 20:43:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,dine_in,EMP-03
TXN-200353,2026-02-06 20:09:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,takeaway,EMP-02
TXN-200354,2026-02-07 07:14:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,dine_in,EMP-02
TXN-200355,2026-02-07 07:24:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,delivery,EMP-01
TXN-200356,2026-02-07 07:44:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,takeaway,EMP-03
TXN-200357,2026-02-07 07:50:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,dine_in,EMP-01
TXN-200358,2026-02-07 07:57:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,dine_in,EMP-01
TXN-200358,2026-02-07 07:57:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,dine_in,EMP-02
TXN-200359,2026-02-07 07:01:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,dine_in,EMP-02
TXN-200360,2026-02-07 08:36:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-01
TXN-200361,2026-02-07 08:50:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-01
TXN-200361,2026-02-07 08:50:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,dine_in,EMP-02
TXN-200362,2026-02-07 08:38:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,dine_in,EMP-03
TXN-200362,2026-02-07 08:38:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,takeaway,EMP-01
TXN-200363,2026-02-07 09:24:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,dine_in,EMP-03
TXN-200364,2026-02-07 09:18:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,takeaway,EMP-01
TXN-200365,2026-02-07 09:24:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,takeaway,EMP-02
TXN-200365,2026-02-07 09:24:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,dine_in,EMP-02
TXN-200366,2026-02-07 09:28:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,dine_in,EMP-01
TXN-200367,2026-02-07 09:11:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-01
TXN-200368,2026-02-07 09:05:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-01
TXN-200369,2026-02-07 09:18:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,delivery,EMP-03
TXN-200370,2026-02-07 10:10:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,dine_in,EMP-02
TXN-200370,2026-02-07 10:10:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-01
TXN-200371,2026-02-07 10:04:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,takeaway,EMP-02
TXN-200372,2026-02-07 10:30:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-03
TXN-200373,2026-02-07 10:40:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,dine_in,EMP-01
TXN-200374,2026-02-07 10:19:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,delivery,EMP-02
TXN-200375,2026-02-07 11:27:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,takeaway,EMP-03
TXN-200375,2026-02-07 11:27:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,takeaway,EMP-01
TXN-200376,2026-02-07 11:25:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,delivery,EMP-01
TXN-200377,2026-02-07 11:20:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,takeaway,EMP-01
TXN-200378,2026-02-07 11:59:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-03
TXN-200378,2026-02-07 11:59:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-01
TXN-200379,2026-02-07 11:28:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-02
TXN-200380,2026-02-07 11:08:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,takeaway,EMP-03
TXN-200380,2026-02-07 11:08:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,takeaway,EMP-01
TXN-200381,2026-02-07 12:30:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,delivery,EMP-01
TXN-200381,2026-02-07 12:30:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-01
TXN-200382,2026-02-07 12:42:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-03
TXN-200382,2026-02-07 12:42:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-02
TXN-200383,2026-02-07 12:06:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-03
TXN-200384,2026-02-07 12:47:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,takeaway,EMP-02
TXN-200384,2026-02-07 12:47:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,takeaway,EMP-01
TXN-200385,2026-02-07 12:30:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-01
TXN-200386,2026-02-07 12:53:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,takeaway,EMP-02
TXN-200386,2026-02-07 12:53:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,delivery,EMP-02
TXN-200387,2026-02-07 12:22:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-03
TXN-200388,2026-02-07 12:28:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-03
TXN-200389,2026-02-07 12:07:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,delivery,EMP-01
TXN-200390,2026-02-07 12:59:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-01
TXN-200390,2026-02-07 12:59:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-01
TXN-200391,2026-02-07 12:51:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,delivery,EMP-03
TXN-200392,2026-02-07 13:47:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,delivery,EMP-02
TXN-200392,2026-02-07 13:47:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,delivery,EMP-01
TXN-200393,2026-02-07 13:13:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,delivery,EMP-01
TXN-200394,2026-02-07 13:23:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,dine_in,EMP-02
TXN-200395,2026-02-07 13:42:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-02
TXN-200396,2026-02-07 13:37:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,takeaway,EMP-03
TXN-200397,2026-02-07 13:11:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-01
TXN-200397,2026-02-07 13:11:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-02
TXN-200398,2026-02-07 13:07:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-02
TXN-200399,2026-02-07 14:36:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,takeaway,EMP-03
TXN-200400,2026-02-07 14:34:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,takeaway,EMP-02
TXN-200400,2026-02-07 14:34:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,takeaway,EMP-02
TXN-200401,2026-02-07 14:39:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-01
TXN-200402,2026-02-07 14:12:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,delivery,EMP-02
TXN-200403,2026-02-07 14:26:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-01
TXN-200403,2026-02-07 14:26:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-01
TXN-200404,2026-02-07 14:17:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,takeaway,EMP-03
TXN-200405,2026-02-07 14:47:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,takeaway,EMP-03
TXN-200406,2026-02-07 14:52:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-01
TXN-200407,2026-02-07 15:53:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,dine_in,EMP-02
TXN-200407,2026-02-07 15:53:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,dine_in,EMP-02
TXN-200408,2026-02-07 15:55:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-03
TXN-200409,2026-02-07 15:44:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,delivery,EMP-01
TXN-200410,2026-02-07 15:50:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,delivery,EMP-02
TXN-200411,2026-02-07 15:34:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,delivery,EMP-02
TXN-200412,2026-02-07 16:54:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,takeaway,EMP-01
TXN-200412,2026-02-07 16:54:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,delivery,EMP-01
TXN-200413,2026-02-07 16:15:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-02
TXN-200414,2026-02-07 16:31:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,takeaway,EMP-02
TXN-200415,2026-02-07 16:04:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-03
TXN-200415,2026-02-07 16:04:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-02
TXN-200416,2026-02-07 16:20:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,delivery,EMP-02
TXN-200416,2026-02-07 16:20:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,delivery,EMP-02
TXN-200417,2026-02-07 16:13:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,takeaway,EMP-02
TXN-200418,2026-02-07 17:36:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,delivery,EMP-01
TXN-200419,2026-02-07 17:02:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,dine_in,EMP-01
TXN-200420,2026-02-07 17:28:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-03
TXN-200421,2026-02-07 17:58:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,takeaway,EMP-01
TXN-200422,2026-02-07 17:41:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,takeaway,EMP-03
TXN-200423,2026-02-07 18:40:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,delivery,EMP-01
TXN-200424,2026-02-07 18:45:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-01
TXN-200425,2026-02-07 19:33:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,dine_in,EMP-03
TXN-200425,2026-02-07 19:33:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-03
TXN-200426,2026-02-07 19:08:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,takeaway,EMP-01
TXN-200427,2026-02-07 19:46:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-02
TXN-200428,2026-02-07 20:52:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,delivery,EMP-03
TXN-200429,2026-02-07 20:00:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,takeaway,EMP-03
TXN-200429,2026-02-07 20:00:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,takeaway,EMP-03
TXN-200430,2026-02-07 21:13:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,dine_in,EMP-03
TXN-200431,2026-02-08 06:27:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,takeaway,EMP-03
TXN-200432,2026-02-08 07:38:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-02
TXN-200432,2026-02-08 07:38:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-02
TXN-200433,2026-02-08 08:50:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-01
TXN-200434,2026-02-08 08:31:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,takeaway,EMP-02
TXN-200434,2026-02-08 08:31:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,delivery,EMP-02
TXN-200435,2026-02-08 08:23:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,dine_in,EMP-01
TXN-200435,2026-02-08 08:23:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,takeaway,EMP-01
TXN-200436,2026-02-08 08:02:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,delivery,EMP-03
TXN-200437,2026-02-08 08:32:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,dine_in,EMP-03
TXN-200438,2026-02-08 08:34:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,dine_in,EMP-02
TXN-200438,2026-02-08 08:34:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,dine_in,EMP-03
TXN-200439,2026-02-08 09:40:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,delivery,EMP-02
TXN-200439,2026-02-08 09:40:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,dine_in,EMP-01
TXN-200440,2026-02-08 09:59:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-03
TXN-200441,2026-02-08 09:03:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,dine_in,EMP-03
TXN-200442,2026-02-08 09:08:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-02
TXN-200442,2026-02-08 09:08:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,takeaway,EMP-01
TXN-200443,2026-02-08 09:47:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,takeaway,EMP-02
TXN-200444,2026-02-08 10:16:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,takeaway,EMP-03
TXN-200444,2026-02-08 10:16:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-03
TXN-200445,2026-02-08 10:10:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,dine_in,EMP-03
TXN-200446,2026-02-08 10:43:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,delivery,EMP-03
TXN-200446,2026-02-08 10:43:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-01
TXN-200447,2026-02-08 10:02:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-01
TXN-200448,2026-02-08 10:59:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,takeaway,EMP-01
TXN-200449,2026-02-08 11:20:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-03
TXN-200450,2026-02-08 11:43:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,delivery,EMP-01
TXN-200451,2026-02-08 11:25:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,takeaway,EMP-02
TXN-200452,2026-02-08 11:05:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,takeaway,EMP-01
TXN-200452,2026-02-08 11:05:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,delivery,EMP-03
TXN-200453,2026-02-08 11:15:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-03
TXN-200454,2026-02-08 11:57:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,dine_in,EMP-02
TXN-200454,2026-02-08 11:57:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-02
TXN-200455,2026-02-08 11:40:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-03
TXN-200455,2026-02-08 11:40:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,dine_in,EMP-01
TXN-200456,2026-02-08 11:33:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,dine_in,EMP-01
TXN-200457,2026-02-08 11:45:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,dine_in,EMP-03
TXN-200458,2026-02-08 11:26:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-01
TXN-200458,2026-02-08 11:26:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,delivery,EMP-02
TXN-200459,2026-02-08 12:03:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,takeaway,EMP-02
TXN-200460,2026-02-08 12:54:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,takeaway,EMP-02
TXN-200461,2026-02-08 13:12:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,dine_in,EMP-01
TXN-200462,2026-02-08 13:28:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-03
TXN-200463,2026-02-08 13:22:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,takeaway,EMP-02
TXN-200464,2026-02-08 13:54:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,delivery,EMP-02
TXN-200465,2026-02-08 14:54:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,delivery,EMP-01
TXN-200466,2026-02-08 15:03:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,dine_in,EMP-01
TXN-200466,2026-02-08 15:03:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,delivery,EMP-03
TXN-200467,2026-02-08 15:35:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,dine_in,EMP-01
TXN-200468,2026-02-08 15:07:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,dine_in,EMP-01
TXN-200469,2026-02-08 15:52:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,delivery,EMP-03
TXN-200470,2026-02-08 15:16:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-03
TXN-200471,2026-02-08 15:28:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-01
TXN-200472,2026-02-08 16:59:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,takeaway,EMP-01
TXN-200472,2026-02-08 16:59:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,dine_in,EMP-02
TXN-200473,2026-02-08 16:13:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-01
TXN-200474,2026-02-08 16:02:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,takeaway,EMP-02
TXN-200474,2026-02-08 16:02:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,dine_in,EMP-02
TXN-200475,2026-02-08 16:24:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,delivery,EMP-03
TXN-200476,2026-02-08 16:15:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-02
TXN-200476,2026-02-08 16:15:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,takeaway,EMP-03
TXN-200477,2026-02-08 17:17:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-01
TXN-200478,2026-02-08 17:01:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-02
TXN-200479,2026-02-08 17:49:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,dine_in,EMP-01
TXN-200479,2026-02-08 17:49:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,delivery,EMP-03
TXN-200480,2026-02-08 17:03:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,dine_in,EMP-01
TXN-200481,2026-02-08 17:15:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-01
TXN-200481,2026-02-08 17:15:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-01
TXN-200482,2026-02-08 17:53:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,takeaway,EMP-01
TXN-200483,2026-02-08 17:05:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,dine_in,EMP-03
TXN-200484,2026-02-08 18:58:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,takeaway,EMP-03
TXN-200484,2026-02-08 18:58:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,dine_in,EMP-01
TXN-200485,2026-02-08 18:09:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,delivery,EMP-02
TXN-200485,2026-02-08 18:09:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,delivery,EMP-03
TXN-200486,2026-02-08 18:25:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-02
TXN-200486,2026-02-08 18:25:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,delivery,EMP-02
TXN-200487,2026-02-08 18:50:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,dine_in,EMP-03
TXN-200487,2026-02-08 18:50:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-03
TXN-200488,2026-02-08 18:52:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,delivery,EMP-03
TXN-200489,2026-02-08 19:46:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,dine_in,EMP-03
TXN-200490,2026-02-08 19:20:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,takeaway,EMP-01
TXN-200490,2026-02-08 19:20:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-02
TXN-200491,2026-02-08 19:20:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-01
TXN-200492,2026-02-08 19:16:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,takeaway,EMP-02
TXN-200493,2026-02-08 20:03:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-02
TXN-200494,2026-02-08 20:31:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-02
TXN-200495,2026-02-08 20:50:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,takeaway,EMP-01
TXN-200495,2026-02-08 20:50:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-02
TXN-200496,2026-02-09 07:04:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,delivery,EMP-03
TXN-200496,2026-02-09 07:04:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,takeaway,EMP-03
TXN-200497,2026-02-09 07:10:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,dine_in,EMP-01
TXN-200497,2026-02-09 07:10:00,ICE-103,Coconut Cold Brew,1,20.0,0.0,20.0,apple_pay,dine_in,EMP-02
TXN-200498,2026-02-09 07:44:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-01
TXN-200498,2026-02-09 07:44:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,takeaway,EMP-03
TXN-200499,2026-02-09 07:35:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,takeaway,EMP-01
TXN-200500,2026-02-09 07:27:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-01
TXN-200501,2026-02-09 08:40:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,dine_in,EMP-02
TXN-200502,2026-02-09 09:57:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-03
TXN-200502,2026-02-09 09:57:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,takeaway,EMP-02
TXN-200503,2026-02-09 09:23:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,takeaway,EMP-02
TXN-200504,2026-02-09 09:29:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,delivery,EMP-01
TXN-200505,2026-02-09 09:09:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,delivery,EMP-02
TXN-200505,2026-02-09 09:09:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,delivery,EMP-01
TXN-200506,2026-02-09 09:53:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,delivery,EMP-01
TXN-200507,2026-02-09 09:30:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-01
TXN-200508,2026-02-09 09:32:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,takeaway,EMP-01
TXN-200508,2026-02-09 09:32:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,dine_in,EMP-01
TXN-200509,2026-02-09 10:43:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-02
TXN-200510,2026-02-09 11:58:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-02
TXN-200511,2026-02-09 11:35:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-03
TXN-200512,2026-02-09 11:39:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,takeaway,EMP-01
TXN-200512,2026-02-09 11:39:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,dine_in,EMP-03
TXN-200513,2026-02-09 11:49:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-02
TXN-200514,2026-02-09 11:24:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-01
TXN-200514,2026-02-09 11:24:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-03
TXN-200515,2026-02-09 11:38:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,takeaway,EMP-02
TXN-200515,2026-02-09 11:38:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,delivery,EMP-02
TXN-200516,2026-02-09 11:58:00,ICE-103,Coconut Cold Brew,1,20.0,0.0,20.0,mada,takeaway,EMP-02
TXN-200517,2026-02-09 11:19:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,dine_in,EMP-01
TXN-200518,2026-02-09 12:28:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,delivery,EMP-03
